Test Size,Rate,Name Method,M,C,theta,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan
0.2,0.09090909090909091,ADA_DSTree,None,none,none,0.9800664451827242,0.14814814814814814,0.38104465475316557,0.21621621621621623,0.4,0.9115853658536586,0.5641072966654361,"[[295   6]
 [ 23   4]]"
0.2,0.09090909090909091,ADA_SVM,None,none,none,1.0,0.0,0.0,0.0,0.0,0.9176829268292683,0.5,"[[301   0]
 [ 27   0]]"
0.2,0.09090909090909091,CNN,None,none,none,1.0,0.0,0.0,0.0,0.0,0.9176829268292683,0.5,"[[301   0]
 [ 27   0]]"
Test Size,Rate,Name Method,M,C,theta,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan
0.2,0.2,Decision Tree,None,none,none,0.95,0.6333333333333333,0.7756717518813396,0.672566371681416,0.7169811320754716,0.8972222222222223,0.7916666666666666,"[[285  15]
 [ 22  38]]"
0.2,0.2,SVM (lib),None,none,none,1.0,0.016666666666666666,0.12909944487358055,0.03278688524590164,1.0,0.8361111111111111,0.5083333333333333,"[[300   0]
 [ 59   1]]"
0.2,0.2,ADA_DSTree,None,none,none,0.9433333333333334,0.36666666666666664,0.5881231919325142,0.4444444444444444,0.5641025641025641,0.8472222222222222,0.655,"[[283  17]
 [ 38  22]]"
0.2,0.2,ADA_SVM,None,none,none,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[300   0]
 [ 60   0]]"
0.2,0.2,CNN,None,none,none,0.99,0.1,0.31464265445104544,0.1739130434782609,0.6666666666666666,0.8416666666666667,0.5449999999999999,"[[297   3]
 [ 54   6]]"
0.2,0.14285714285714285,Decision Tree,None,none,none,0.9466666666666667,0.46511627906976744,0.6635586466314638,0.5063291139240507,0.5555555555555556,0.8862973760932945,0.705891472868217,"[[284  16]
 [ 23  20]]"
0.2,0.14285714285714285,SVM (lib),None,none,none,1.0,0.0,0.0,0.0,0.0,0.8746355685131195,0.5,"[[300   0]
 [ 43   0]]"
0.2,0.14285714285714285,ADA_DSTree,None,none,none,0.96,0.2558139534883721,0.49556169681366335,0.33333333333333337,0.4782608695652174,0.8717201166180758,0.607906976744186,"[[288  12]
 [ 32  11]]"
0.2,0.14285714285714285,ADA_SVM,None,none,none,1.0,0.0,0.0,0.0,0.0,0.8746355685131195,0.5,"[[300   0]
 [ 43   0]]"
0.2,0.14285714285714285,CNN,None,none,none,0.9966666666666667,0.023255813953488372,0.15224419389140398,0.04444444444444444,0.5,0.8746355685131195,0.5099612403100776,"[[299   1]
 [ 42   1]]"
0.2,0.1111111111111111,Decision Tree,None,none,none,0.9634551495016611,0.6060606060606061,0.7641414867805495,0.625,0.6451612903225806,0.9281437125748503,0.7847578777811336,"[[290  11]
 [ 13  20]]"
0.2,0.1111111111111111,SVM (lib),None,none,none,1.0,0.0,0.0,0.0,0.0,0.9011976047904192,0.5,"[[301   0]
 [ 33   0]]"
0.2,0.1111111111111111,ADA_DSTree,None,none,none,0.9667774086378738,0.2727272727272727,0.5134847281002107,0.34615384615384615,0.47368421052631576,0.8982035928143712,0.6197523406825732,"[[291  10]
 [ 24   9]]"
0.2,0.1111111111111111,ADA_SVM,None,none,none,1.0,0.0,0.0,0.0,0.0,0.9011976047904192,0.5,"[[301   0]
 [ 33   0]]"
0.2,0.1111111111111111,CNN,None,none,none,1.0,0.06060606060606061,0.24618298195866548,0.1142857142857143,1.0,0.907185628742515,0.5303030303030303,"[[301   0]
 [ 31   2]]"
0.2,0.09090909090909091,Decision Tree,None,none,none,0.946843853820598,0.1111111111111111,0.32435300622428814,0.13043478260869565,0.15789473684210525,0.8780487804878049,0.5289774824658545,"[[285  16]
 [ 24   3]]"
0.2,0.09090909090909091,SVM (lib),None,none,none,1.0,0.0,0.0,0.0,0.0,0.9176829268292683,0.5,"[[301   0]
 [ 27   0]]"
0.2,0.09090909090909091,ADA_DSTree,None,none,none,0.9767441860465116,0.07407407407407407,0.26898219492864295,0.1111111111111111,0.2222222222222222,0.9024390243902439,0.5254091300602928,"[[294   7]
 [ 25   2]]"
0.2,0.09090909090909091,ADA_SVM,None,none,none,0.9966777408637874,0.0,0.0,0.0,0.0,0.9146341463414634,0.4983388704318937,"[[300   1]
 [ 27   0]]"
0.2,0.09090909090909091,CNN,None,none,none,1.0,0.0,0.0,0.0,0.0,0.9176829268292683,0.5,"[[301   0]
 [ 27   0]]"
Test Size,Rate,Name Method,M,C,theta,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan
0.2,0.2,Decision Tree,None,none,none,0.9366666666666666,0.6166666666666667,0.760007309906366,0.6379310344827587,0.6607142857142857,0.8833333333333333,0.7766666666666667,"[[281  19]
 [ 23  37]]"
0.2,0.2,SVM (lib),None,none,none,1.0,0.05,0.22360679774997896,0.09523809523809523,1.0,0.8416666666666667,0.525,"[[300   0]
 [ 57   3]]"
0.2,0.2,ADA_DSTree,None,none,none,0.9333333333333333,0.38333333333333336,0.5981452814975454,0.4466019417475728,0.5348837209302325,0.8416666666666667,0.6583333333333333,"[[280  20]
 [ 37  23]]"
0.2,0.2,ADA_SVM,None,none,none,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.5,"[[300   0]
 [ 60   0]]"
0.2,0.2,CNN,None,none,none,0.97,0.11666666666666667,0.3364025366531392,0.18421052631578946,0.4375,0.8277777777777777,0.5433333333333333,"[[291   9]
 [ 53   7]]"
0.2,0.14285714285714285,Decision Tree,None,none,none,0.9433333333333334,0.46511627906976744,0.6623893793853285,0.5,0.5405405405405406,0.8833819241982507,0.7042248062015504,"[[283  17]
 [ 23  20]]"
0.2,0.14285714285714285,SVM (lib),None,none,none,1.0,0.023255813953488372,0.15249857033260467,0.04545454545454545,1.0,0.8775510204081632,0.5116279069767442,"[[300   0]
 [ 42   1]]"
0.2,0.14285714285714285,ADA_DSTree,None,none,none,0.9566666666666667,0.37209302325581395,0.5966313704860498,0.4444444444444444,0.5517241379310345,0.8833819241982507,0.6643798449612404,"[[287  13]
 [ 27  16]]"
0.2,0.14285714285714285,ADA_SVM,None,none,none,1.0,0.0,0.0,0.0,0.0,0.8746355685131195,0.5,"[[300   0]
 [ 43   0]]"
0.2,0.14285714285714285,CNN,None,none,none,0.9966666666666667,0.0,0.0,0.0,0.0,0.8717201166180758,0.49833333333333335,"[[299   1]
 [ 43   0]]"
0.2,0.1111111111111111,Decision Tree,None,none,none,0.9667774086378738,0.45454545454545453,0.6629059334879867,0.5172413793103449,0.6,0.9161676646706587,0.7106614315916642,"[[291  10]
 [ 18  15]]"
0.2,0.1111111111111111,SVM (lib),None,none,none,1.0,0.0,0.0,0.0,0.0,0.9011976047904192,0.5,"[[301   0]
 [ 33   0]]"
0.2,0.1111111111111111,ADA_DSTree,None,none,none,0.9700996677740864,0.30303030303030304,0.5421896313054849,0.38461538461538464,0.5263157894736842,0.9041916167664671,0.6365649854021947,"[[292   9]
 [ 23  10]]"
0.2,0.1111111111111111,ADA_SVM,None,none,none,1.0,0.0,0.0,0.0,0.0,0.9011976047904192,0.5,"[[301   0]
 [ 33   0]]"
0.2,0.1111111111111111,CNN,None,none,none,0.9966777408637874,0.0,0.0,0.0,0.0,0.8982035928143712,0.4983388704318937,"[[300   1]
 [ 33   0]]"
0.2,0.09090909090909091,Decision Tree,None,none,none,0.9534883720930233,0.4074074074074074,0.6232641700495288,0.4230769230769231,0.44,0.9085365853658537,0.6804478897502154,"[[287  14]
 [ 16  11]]"
0.2,0.09090909090909091,SVM (lib),None,none,none,1.0,0.0,0.0,0.0,0.0,0.9176829268292683,0.5,"[[301   0]
 [ 27   0]]"
0.2,0.09090909090909091,ADA_DSTree,None,none,none,0.9833887043189369,0.07407407407407407,0.2698955496619547,0.11764705882352941,0.2857142857142857,0.9085365853658537,0.5287313891965054,"[[296   5]
 [ 25   2]]"
0.2,0.09090909090909091,ADA_SVM,None,none,none,1.0,0.0,0.0,0.0,0.0,0.9176829268292683,0.5,"[[301   0]
 [ 27   0]]"
0.2,0.09090909090909091,CNN,None,none,none,1.0,0.0,0.0,0.0,0.0,0.9176829268292683,0.5,"[[301   0]
 [ 27   0]]"
Test Size,Rate,Name Method,M,C,theta,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan
0.2,0.2,Decision Tree,None,none,none,0.9466666666666667,0.5333333333333333,0.7105553383719587,0.5925925925925926,0.6666666666666666,0.8777777777777778,0.74,"[[284  16]
 [ 28  32]]"
0.2,0.2,SVM (lib),None,none,none,1.0,0.03333333333333333,0.18257418583505536,0.06451612903225806,1.0,0.8388888888888889,0.5166666666666667,"[[300   0]
 [ 58   2]]"
0.2,0.2,ADA_DSTree,None,none,none,0.96,0.45,0.6572670690061994,0.5454545454545455,0.6923076923076923,0.875,0.705,"[[288  12]
 [ 33  27]]"
0.2,0.2,ADA_SVM,None,none,none,1.0,0.03333333333333333,0.18257418583505536,0.06451612903225806,1.0,0.8388888888888889,0.5166666666666667,"[[300   0]
 [ 58   2]]"
0.2,0.2,CNN,None,none,none,0.9866666666666667,0.1,0.3141125063837266,0.17142857142857143,0.6,0.8388888888888889,0.5433333333333334,"[[296   4]
 [ 54   6]]"
0.2,0.14285714285714285,Decision Tree,None,none,none,0.9333333333333333,0.4883720930232558,0.6751399510385769,0.5,0.5121951219512195,0.8775510204081632,0.7108527131782946,"[[280  20]
 [ 22  21]]"
0.2,0.14285714285714285,SVM (lib),None,none,none,1.0,0.0,0.0,0.0,0.0,0.8746355685131195,0.5,"[[300   0]
 [ 43   0]]"
0.2,0.14285714285714285,ADA_DSTree,None,none,none,0.9766666666666667,0.13953488372093023,0.3691599514674389,0.21428571428571427,0.46153846153846156,0.8717201166180758,0.5581007751937985,"[[293   7]
 [ 37   6]]"
0.2,0.14285714285714285,ADA_SVM,None,none,none,0.9966666666666667,0.0,0.0,0.0,0.0,0.8717201166180758,0.49833333333333335,"[[299   1]
 [ 43   0]]"
0.2,0.14285714285714285,CNN,None,none,none,0.9966666666666667,0.023255813953488372,0.15224419389140398,0.04444444444444444,0.5,0.8746355685131195,0.5099612403100776,"[[299   1]
 [ 42   1]]"
0.2,0.1111111111111111,Decision Tree,None,none,none,0.9534883720930233,0.3333333333333333,0.5637636538163321,0.37931034482758624,0.44,0.8922155688622755,0.6434108527131783,"[[287  14]
 [ 22  11]]"
0.2,0.1111111111111111,SVM (lib),None,none,none,1.0,0.0,0.0,0.0,0.0,0.9011976047904192,0.5,"[[301   0]
 [ 33   0]]"
0.2,0.1111111111111111,ADA_DSTree,None,none,none,0.9767441860465116,0.09090909090909091,0.2979847747859416,0.13953488372093023,0.3,0.8892215568862275,0.5338266384778012,"[[294   7]
 [ 30   3]]"
0.2,0.1111111111111111,ADA_SVM,None,none,none,1.0,0.0,0.0,0.0,0.0,0.9011976047904192,0.5,"[[301   0]
 [ 33   0]]"
0.2,0.1111111111111111,CNN,None,none,none,0.9966777408637874,0.0,0.0,0.0,0.0,0.8982035928143712,0.4983388704318937,"[[300   1]
 [ 33   0]]"
0.2,0.09090909090909091,Decision Tree,None,none,none,0.9700996677740864,0.3333333333333333,0.5686532826993048,0.4,0.5,0.9176829268292683,0.6517165005537098,"[[292   9]
 [ 18   9]]"
0.2,0.09090909090909091,SVM (lib),None,none,none,1.0,0.0,0.0,0.0,0.0,0.9176829268292683,0.5,"[[301   0]
 [ 27   0]]"
0.2,0.09090909090909091,ADA_DSTree,None,none,none,0.9933554817275747,0.14814814814814814,0.38361931008586075,0.24242424242424243,0.6666666666666666,0.9237804878048781,0.5707518149378614,"[[299   2]
 [ 23   4]]"
0.2,0.09090909090909091,ADA_SVM,None,none,none,1.0,0.0,0.0,0.0,0.0,0.9176829268292683,0.5,"[[301   0]
 [ 27   0]]"
0.2,0.09090909090909091,CNN,None,none,none,0.9966777408637874,0.0,0.0,0.0,0.0,0.9146341463414634,0.4983388704318937,"[[300   1]
 [ 27   0]]"
Test Size,Rate,Name Method,M,C,theta,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan
0.2,0.2,Decision Tree,None,none,none,0.94,0.6166666666666667,0.7613584350794746,0.6434782608695652,0.6727272727272727,0.8861111111111111,0.7783333333333332,"[[282  18]
 [ 23  37]]"
0.2,0.2,SVM (lib),None,none,none,1.0,0.016666666666666666,0.12909944487358055,0.03278688524590164,1.0,0.8361111111111111,0.5083333333333333,"[[300   0]
 [ 59   1]]"
0.2,0.2,ADA_DSTree,None,none,none,0.9266666666666666,0.43333333333333335,0.6336841133842284,0.4814814814814815,0.5416666666666666,0.8444444444444444,0.6799999999999999,"[[278  22]
 [ 34  26]]"
0.2,0.2,ADA_SVM,None,none,none,0.9366666666666666,0.26666666666666666,0.49977772837310164,0.3368421052631579,0.45714285714285713,0.825,0.6016666666666667,"[[281  19]
 [ 44  16]]"
0.2,0.2,CNN,None,none,none,0.9966666666666667,0.016666666666666666,0.1288840995278747,0.03225806451612903,0.5,0.8333333333333334,0.5066666666666666,"[[299   1]
 [ 59   1]]"
0.2,0.14285714285714285,Decision Tree,None,none,none,0.9633333333333334,0.6511627906976745,0.792014407511269,0.6829268292682927,0.717948717948718,0.924198250728863,0.8072480620155039,"[[289  11]
 [ 15  28]]"
0.2,0.14285714285714285,SVM (lib),None,none,none,1.0,0.023255813953488372,0.15249857033260467,0.04545454545454545,1.0,0.8775510204081632,0.5116279069767442,"[[300   0]
 [ 42   1]]"
0.2,0.14285714285714285,ADA_DSTree,None,none,none,0.9633333333333334,0.3953488372093023,0.617132654441729,0.4788732394366197,0.6071428571428571,0.892128279883382,0.6793410852713179,"[[289  11]
 [ 26  17]]"
0.2,0.14285714285714285,ADA_SVM,None,none,none,1.0,0.0,0.0,0.0,0.0,0.8746355685131195,0.5,"[[300   0]
 [ 43   0]]"
0.2,0.14285714285714285,CNN,None,none,none,0.9966666666666667,0.023255813953488372,0.15224419389140398,0.04444444444444444,0.5,0.8746355685131195,0.5099612403100776,"[[299   1]
 [ 42   1]]"
0.2,0.1111111111111111,Decision Tree,None,none,none,0.9667774086378738,0.5151515151515151,0.7057172570329112,0.5666666666666667,0.6296296296296297,0.9221556886227545,0.7409644618946944,"[[291  10]
 [ 16  17]]"
0.2,0.1111111111111111,SVM (lib),None,none,none,1.0,0.0,0.0,0.0,0.0,0.9011976047904192,0.5,"[[301   0]
 [ 33   0]]"
0.2,0.1111111111111111,ADA_DSTree,None,none,none,0.9833887043189369,0.21212121212121213,0.4567248667922967,0.3111111111111111,0.5833333333333334,0.907185628742515,0.5977549582200745,"[[296   5]
 [ 26   7]]"
0.2,0.1111111111111111,ADA_SVM,None,none,none,1.0,0.030303030303030304,0.17407765595569785,0.05882352941176471,1.0,0.9041916167664671,0.5151515151515151,"[[301   0]
 [ 32   1]]"
0.2,0.1111111111111111,CNN,None,none,none,1.0,0.0,0.0,0.0,0.0,0.9011976047904192,0.5,"[[301   0]
 [ 33   0]]"
0.2,0.09090909090909091,Decision Tree,None,none,none,0.9401993355481728,0.3333333333333333,0.559821202274492,0.3333333333333333,0.3333333333333333,0.8902439024390244,0.636766334440753,"[[283  18]
 [ 18   9]]"
0.2,0.09090909090909091,SVM (lib),None,none,none,1.0,0.0,0.0,0.0,0.0,0.9176829268292683,0.5,"[[301   0]
 [ 27   0]]"
0.2,0.09090909090909091,ADA_DSTree,None,none,none,0.9833887043189369,0.18518518518518517,0.42674233363743236,0.2702702702702703,0.5,0.9176829268292683,0.584286944752061,"[[296   5]
 [ 22   5]]"
0.2,0.09090909090909091,ADA_SVM,None,none,none,1.0,0.0,0.0,0.0,0.0,0.9176829268292683,0.5,"[[301   0]
 [ 27   0]]"
0.2,0.09090909090909091,CNN,None,none,none,0.9966777408637874,0.037037037037037035,0.19213013923474498,0.06896551724137931,0.5,0.9176829268292683,0.5168573889504121,"[[300   1]
 [ 26   1]]"
